"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 20 23:27:01 GMT 2024","Wed Mar 20 23:27:04 GMT 2024","2429","","","Home Page","","","validate the page title",""
"passed","Wed Mar 20 23:26:57 GMT 2024","Wed Mar 20 23:27:01 GMT 2024","3678","","","","","","@UI Locator",""
"passed","Wed Mar 20 23:26:56 GMT 2024","Wed Mar 20 23:26:57 GMT 2024","1355","","","","","","get started link",""
"passed","Wed Mar 20 23:26:44 GMT 2024","Wed Mar 20 23:26:49 GMT 2024","4982","","","","","","Child window handling",""
"passed","Wed Mar 20 23:26:49 GMT 2024","Wed Mar 20 23:26:52 GMT 2024","3564","","","","","","Different types of locator",""
"passed","Wed Mar 20 23:27:11 GMT 2024","Wed Mar 20 23:27:17 GMT 2024","6064","","","Demo page","","","validation of screen shot",""
"passed","Wed Mar 20 23:27:04 GMT 2024","Wed Mar 20 23:27:04 GMT 2024","710","","","Home Page","","","validate the free link is visible or not",""
"passed","Wed Mar 20 23:27:05 GMT 2024","Wed Mar 20 23:27:11 GMT 2024","6032","","","Demo page","","","validation",""
"passed","Wed Mar 20 23:27:04 GMT 2024","Wed Mar 20 23:27:05 GMT 2024","728","","","Home Page","","","should admin radio button is present",""
"passed","Wed Mar 20 23:26:52 GMT 2024","Wed Mar 20 23:26:56 GMT 2024","3943","","","","","","@web Error validation",""
