"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1723","@UI Locator","","Sat Feb 08 23:30:27 GMT 2025","passed","Sat Feb 08 23:30:29 GMT 2025","","","",""
"","870","@web Error validation","","Sat Feb 08 23:30:25 GMT 2025","failed","Sat Feb 08 23:30:26 GMT 2025","","","",""
"","604","validate the page title","","Sat Feb 08 23:30:29 GMT 2025","failed","Sat Feb 08 23:30:29 GMT 2025","Home Page","","",""
"","0","validate the free link is visible or not","","Sat Feb 08 23:30:29 GMT 2025","skipped","Sat Feb 08 23:30:29 GMT 2025","Home Page","","",""
"","1","should admin radio button is present","","Sat Feb 08 23:30:29 GMT 2025","skipped","Sat Feb 08 23:30:29 GMT 2025","Home Page","","",""
"","870","Different types of locator","","Sat Feb 08 23:30:24 GMT 2025","failed","Sat Feb 08 23:30:24 GMT 2025","","","",""
"","1187","get started link","","Sat Feb 08 23:30:26 GMT 2025","passed","Sat Feb 08 23:30:27 GMT 2025","","","",""
"","1136","Child window handling","","Sat Feb 08 23:30:22 GMT 2025","failed","Sat Feb 08 23:30:23 GMT 2025","","","",""
"","880","validation","","Sat Feb 08 23:30:30 GMT 2025","failed","Sat Feb 08 23:30:31 GMT 2025","Demo page","","",""
"","851","validation of screen shot","","Sat Feb 08 23:30:31 GMT 2025","failed","Sat Feb 08 23:30:32 GMT 2025","Demo page","","",""
