"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Oct 05 23:29:30 GMT 2024","Sat Oct 05 23:29:30 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
"failed","Sat Oct 05 23:29:23 GMT 2024","Sat Oct 05 23:29:29 GMT 2024","5532","","","","","","@UI Locator",""
"skipped","Sat Oct 05 23:29:30 GMT 2024","Sat Oct 05 23:29:30 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"failed","Sat Oct 05 23:29:31 GMT 2024","Sat Oct 05 23:29:32 GMT 2024","861","","","Demo page","","","validation of screen shot",""
"failed","Sat Oct 05 23:29:19 GMT 2024","Sat Oct 05 23:29:20 GMT 2024","863","","","","","","Different types of locator",""
"failed","Sat Oct 05 23:29:21 GMT 2024","Sat Oct 05 23:29:22 GMT 2024","869","","","","","","@web Error validation",""
"failed","Sat Oct 05 23:29:30 GMT 2024","Sat Oct 05 23:29:31 GMT 2024","868","","","Demo page","","","validation",""
"failed","Sat Oct 05 23:29:18 GMT 2024","Sat Oct 05 23:29:19 GMT 2024","1035","","","","","","Child window handling",""
"passed","Sat Oct 05 23:29:22 GMT 2024","Sat Oct 05 23:29:23 GMT 2024","1192","","","","","","get started link",""
"failed","Sat Oct 05 23:29:29 GMT 2024","Sat Oct 05 23:29:30 GMT 2024","832","","","Home Page","","","validate the page title",""
