"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Aug 06 23:28:27 GMT 2024","Tue Aug 06 23:28:28 GMT 2024","599","","","Home Page","","","validate the page title",""
"skipped","Tue Aug 06 23:28:28 GMT 2024","Tue Aug 06 23:28:28 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
"failed","Tue Aug 06 23:28:22 GMT 2024","Tue Aug 06 23:28:23 GMT 2024","828","","","","","","@web Error validation",""
"passed","Tue Aug 06 23:28:24 GMT 2024","Tue Aug 06 23:28:27 GMT 2024","2955","","","","","","@UI Locator",""
"failed","Tue Aug 06 23:28:20 GMT 2024","Tue Aug 06 23:28:21 GMT 2024","1074","","","","","","Child window handling",""
"failed","Tue Aug 06 23:28:28 GMT 2024","Tue Aug 06 23:28:29 GMT 2024","837","","","Demo page","","","validation",""
"failed","Tue Aug 06 23:28:21 GMT 2024","Tue Aug 06 23:28:22 GMT 2024","844","","","","","","Different types of locator",""
"skipped","Tue Aug 06 23:28:28 GMT 2024","Tue Aug 06 23:28:28 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"failed","Tue Aug 06 23:28:30 GMT 2024","Tue Aug 06 23:28:30 GMT 2024","845","","","Demo page","","","validation of screen shot",""
"passed","Tue Aug 06 23:28:23 GMT 2024","Tue Aug 06 23:28:24 GMT 2024","1222","","","","","","get started link",""
