"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 31 23:26:38 GMT 2024","Wed Jan 31 23:26:42 GMT 2024","3327","","","","","","Different types of locator",""
"passed","Wed Jan 31 23:26:34 GMT 2024","Wed Jan 31 23:26:38 GMT 2024","3899","","","","","","Child window handling",""
"passed","Wed Jan 31 23:26:55 GMT 2024","Wed Jan 31 23:27:01 GMT 2024","5795","","","Demo page","","","validation",""
"passed","Wed Jan 31 23:26:46 GMT 2024","Wed Jan 31 23:26:47 GMT 2024","1606","","","","","","get started link",""
"passed","Wed Jan 31 23:26:51 GMT 2024","Wed Jan 31 23:26:53 GMT 2024","2466","","","Home Page","","","validate the page title",""
"passed","Wed Jan 31 23:27:01 GMT 2024","Wed Jan 31 23:27:07 GMT 2024","6280","","","Demo page","","","validation of screen shot",""
"passed","Wed Jan 31 23:26:47 GMT 2024","Wed Jan 31 23:26:51 GMT 2024","3443","","","","","","@UI Locator",""
"passed","Wed Jan 31 23:26:54 GMT 2024","Wed Jan 31 23:26:55 GMT 2024","876","","","Home Page","","","should admin radio button is present",""
"passed","Wed Jan 31 23:26:53 GMT 2024","Wed Jan 31 23:26:54 GMT 2024","860","","","Home Page","","","validate the free link is visible or not",""
"passed","Wed Jan 31 23:26:42 GMT 2024","Wed Jan 31 23:26:46 GMT 2024","3954","","","","","","@web Error validation",""
