"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","855","validate the page title","","Fri Feb 14 23:29:40 GMT 2025","failed","Fri Feb 14 23:29:41 GMT 2025","Home Page","","",""
"","13865","Child window handling","","Fri Feb 14 23:29:16 GMT 2025","failed","Fri Feb 14 23:29:30 GMT 2025","","","",""
"","1528","get started link","","Fri Feb 14 23:29:33 GMT 2025","passed","Fri Feb 14 23:29:35 GMT 2025","","","",""
"","5352","@UI Locator","","Fri Feb 14 23:29:35 GMT 2025","failed","Fri Feb 14 23:29:40 GMT 2025","","","",""
"","913","@web Error validation","","Fri Feb 14 23:29:32 GMT 2025","failed","Fri Feb 14 23:29:33 GMT 2025","","","",""
"","889","validation","","Fri Feb 14 23:29:41 GMT 2025","failed","Fri Feb 14 23:29:42 GMT 2025","Demo page","","",""
"","1","validate the free link is visible or not","","Fri Feb 14 23:29:41 GMT 2025","skipped","Fri Feb 14 23:29:41 GMT 2025","Home Page","","",""
"","0","should admin radio button is present","","Fri Feb 14 23:29:41 GMT 2025","skipped","Fri Feb 14 23:29:41 GMT 2025","Home Page","","",""
"","907","Different types of locator","","Fri Feb 14 23:29:31 GMT 2025","failed","Fri Feb 14 23:29:32 GMT 2025","","","",""
"","895","validation of screen shot","","Fri Feb 14 23:29:43 GMT 2025","failed","Fri Feb 14 23:29:44 GMT 2025","Demo page","","",""
