"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","896","@web Error validation","","Mon Mar 31 23:31:19 GMT 2025","failed","Mon Mar 31 23:31:19 GMT 2025","","","",""
"","1121","get started link","","Mon Mar 31 23:31:20 GMT 2025","passed","Mon Mar 31 23:31:21 GMT 2025","","","",""
"","1845","@UI Locator","","Mon Mar 31 23:31:21 GMT 2025","passed","Mon Mar 31 23:31:23 GMT 2025","","","",""
"","639","validate the page title","","Mon Mar 31 23:31:23 GMT 2025","failed","Mon Mar 31 23:31:23 GMT 2025","Home Page","","",""
"","918","validation","","Mon Mar 31 23:31:24 GMT 2025","failed","Mon Mar 31 23:31:25 GMT 2025","Demo page","","",""
"","1184","Child window handling","","Mon Mar 31 23:31:16 GMT 2025","failed","Mon Mar 31 23:31:17 GMT 2025","","","",""
"","0","validate the free link is visible or not","","Mon Mar 31 23:31:23 GMT 2025","skipped","Mon Mar 31 23:31:23 GMT 2025","Home Page","","",""
"","898","validation of screen shot","","Mon Mar 31 23:31:25 GMT 2025","failed","Mon Mar 31 23:31:26 GMT 2025","Demo page","","",""
"","1","should admin radio button is present","","Mon Mar 31 23:31:23 GMT 2025","skipped","Mon Mar 31 23:31:23 GMT 2025","Home Page","","",""
"","911","Different types of locator","","Mon Mar 31 23:31:17 GMT 2025","failed","Mon Mar 31 23:31:18 GMT 2025","","","",""
