"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","795","Different types of locator","","Tue Jan 21 23:28:50 GMT 2025","failed","Tue Jan 21 23:28:50 GMT 2025","","","",""
"","787","validation of screen shot","","Tue Jan 21 23:28:57 GMT 2025","failed","Tue Jan 21 23:28:58 GMT 2025","Demo page","","",""
"","809","validation","","Tue Jan 21 23:28:56 GMT 2025","failed","Tue Jan 21 23:28:57 GMT 2025","Demo page","","",""
"","1","validate the free link is visible or not","","Tue Jan 21 23:28:56 GMT 2025","skipped","Tue Jan 21 23:28:56 GMT 2025","Home Page","","",""
"","848","Child window handling","","Tue Jan 21 23:28:49 GMT 2025","failed","Tue Jan 21 23:28:49 GMT 2025","","","",""
"","1120","get started link","","Tue Jan 21 23:28:52 GMT 2025","passed","Tue Jan 21 23:28:53 GMT 2025","","","",""
"","1158","@web Error validation","","Tue Jan 21 23:28:51 GMT 2025","failed","Tue Jan 21 23:28:52 GMT 2025","","","",""
"","1656","@UI Locator","","Tue Jan 21 23:28:53 GMT 2025","passed","Tue Jan 21 23:28:55 GMT 2025","","","",""
"","0","should admin radio button is present","","Tue Jan 21 23:28:56 GMT 2025","skipped","Tue Jan 21 23:28:56 GMT 2025","Home Page","","",""
"","575","validate the page title","","Tue Jan 21 23:28:55 GMT 2025","failed","Tue Jan 21 23:28:56 GMT 2025","Home Page","","",""
