"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 21 23:26:53 GMT 2024","Wed Feb 21 23:26:55 GMT 2024","1745","","","Home Page","","","validate the page title",""
"passed","Wed Feb 21 23:26:55 GMT 2024","Wed Feb 21 23:26:55 GMT 2024","358","","","Home Page","","","validate the free link is visible or not",""
"passed","Wed Feb 21 23:26:33 GMT 2024","Wed Feb 21 23:26:37 GMT 2024","4322","","","","","","Child window handling",""
"passed","Wed Feb 21 23:26:55 GMT 2024","Wed Feb 21 23:26:56 GMT 2024","349","","","Home Page","","","should admin radio button is present",""
"passed","Wed Feb 21 23:27:02 GMT 2024","Wed Feb 21 23:27:07 GMT 2024","5080","","","Demo page","","","validation of screen shot",""
"passed","Wed Feb 21 23:26:37 GMT 2024","Wed Feb 21 23:26:41 GMT 2024","3614","","","","","","Different types of locator",""
"passed","Wed Feb 21 23:26:56 GMT 2024","Wed Feb 21 23:27:02 GMT 2024","6048","","","Demo page","","","validation",""
"failed","Wed Feb 21 23:26:46 GMT 2024","Wed Feb 21 23:26:53 GMT 2024","6705","","","","","","@UI Locator",""
"passed","Wed Feb 21 23:26:41 GMT 2024","Wed Feb 21 23:26:45 GMT 2024","3907","","","","","","@web Error validation",""
"passed","Wed Feb 21 23:26:45 GMT 2024","Wed Feb 21 23:26:46 GMT 2024","1341","","","","","","get started link",""
