"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jul 10 23:27:11 GMT 2024","Wed Jul 10 23:27:12 GMT 2024","888","","","Demo page","","","validation of screen shot",""
"failed","Wed Jul 10 23:27:09 GMT 2024","Wed Jul 10 23:27:10 GMT 2024","647","","","Home Page","","","validate the page title",""
"failed","Wed Jul 10 23:27:03 GMT 2024","Wed Jul 10 23:27:04 GMT 2024","885","","","","","","@web Error validation",""
"skipped","Wed Jul 10 23:27:10 GMT 2024","Wed Jul 10 23:27:10 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"failed","Wed Jul 10 23:27:10 GMT 2024","Wed Jul 10 23:27:11 GMT 2024","889","","","Demo page","","","validation",""
"failed","Wed Jul 10 23:27:02 GMT 2024","Wed Jul 10 23:27:03 GMT 2024","888","","","","","","Different types of locator",""
"failed","Wed Jul 10 23:27:01 GMT 2024","Wed Jul 10 23:27:01 GMT 2024","982","","","","","","Child window handling",""
"skipped","Wed Jul 10 23:27:10 GMT 2024","Wed Jul 10 23:27:10 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
"passed","Wed Jul 10 23:27:05 GMT 2024","Wed Jul 10 23:27:09 GMT 2024","3744","","","","","","@UI Locator",""
"passed","Wed Jul 10 23:27:04 GMT 2024","Wed Jul 10 23:27:05 GMT 2024","1114","","","","","","get started link",""
