"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 22 23:30:02 GMT 2024","Thu Feb 22 23:30:07 GMT 2024","5537","","","Demo page","","","validation",""
"passed","Thu Feb 22 23:29:46 GMT 2024","Thu Feb 22 23:29:50 GMT 2024","4137","","","","","","@web Error validation",""
"passed","Thu Feb 22 23:30:01 GMT 2024","Thu Feb 22 23:30:02 GMT 2024","282","","","Home Page","","","should admin radio button is present",""
"passed","Thu Feb 22 23:29:38 GMT 2024","Thu Feb 22 23:29:42 GMT 2024","4303","","","","","","Child window handling",""
"passed","Thu Feb 22 23:29:59 GMT 2024","Thu Feb 22 23:30:01 GMT 2024","1684","","","Home Page","","","validate the page title",""
"passed","Thu Feb 22 23:30:01 GMT 2024","Thu Feb 22 23:30:01 GMT 2024","292","","","Home Page","","","validate the free link is visible or not",""
"passed","Thu Feb 22 23:29:42 GMT 2024","Thu Feb 22 23:29:46 GMT 2024","4113","","","","","","Different types of locator",""
"passed","Thu Feb 22 23:30:07 GMT 2024","Thu Feb 22 23:30:12 GMT 2024","5180","","","Demo page","","","validation of screen shot",""
"failed","Thu Feb 22 23:29:52 GMT 2024","Thu Feb 22 23:29:59 GMT 2024","6722","","","","","","@UI Locator",""
"passed","Thu Feb 22 23:29:50 GMT 2024","Thu Feb 22 23:29:52 GMT 2024","1861","","","","","","get started link",""
