"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jun 30 23:27:46 GMT 2024","Sun Jun 30 23:27:48 GMT 2024","1811","","","","","","Child window handling",""
"skipped","Sun Jun 30 23:27:55 GMT 2024","Sun Jun 30 23:27:55 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"failed","Sun Jun 30 23:27:54 GMT 2024","Sun Jun 30 23:27:55 GMT 2024","576","","","Home Page","","","validate the page title",""
"failed","Sun Jun 30 23:27:56 GMT 2024","Sun Jun 30 23:27:57 GMT 2024","860","","","Demo page","","","validation of screen shot",""
"failed","Sun Jun 30 23:27:49 GMT 2024","Sun Jun 30 23:27:50 GMT 2024","844","","","","","","@web Error validation",""
"skipped","Sun Jun 30 23:27:55 GMT 2024","Sun Jun 30 23:27:55 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"passed","Sun Jun 30 23:27:51 GMT 2024","Sun Jun 30 23:27:54 GMT 2024","2862","","","","","","@UI Locator",""
"failed","Sun Jun 30 23:27:55 GMT 2024","Sun Jun 30 23:27:56 GMT 2024","860","","","Demo page","","","validation",""
"passed","Sun Jun 30 23:27:50 GMT 2024","Sun Jun 30 23:27:51 GMT 2024","1176","","","","","","get started link",""
"failed","Sun Jun 30 23:27:48 GMT 2024","Sun Jun 30 23:27:49 GMT 2024","846","","","","","","Different types of locator",""
