"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 21 23:26:47 GMT 2024","Fri Jun 21 23:26:48 GMT 2024","1208","","","","","","get started link",""
"failed","Fri Jun 21 23:26:52 GMT 2024","Fri Jun 21 23:26:53 GMT 2024","640","","","Home Page","","","validate the page title",""
"skipped","Fri Jun 21 23:26:53 GMT 2024","Fri Jun 21 23:26:53 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"failed","Fri Jun 21 23:26:54 GMT 2024","Fri Jun 21 23:26:55 GMT 2024","890","","","Demo page","","","validation of screen shot",""
"failed","Fri Jun 21 23:26:46 GMT 2024","Fri Jun 21 23:26:47 GMT 2024","879","","","","","","@web Error validation",""
"skipped","Fri Jun 21 23:26:53 GMT 2024","Fri Jun 21 23:26:53 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
"failed","Fri Jun 21 23:26:53 GMT 2024","Fri Jun 21 23:26:54 GMT 2024","899","","","Demo page","","","validation",""
"failed","Fri Jun 21 23:26:43 GMT 2024","Fri Jun 21 23:26:44 GMT 2024","1408","","","","","","Child window handling",""
"failed","Fri Jun 21 23:26:45 GMT 2024","Fri Jun 21 23:26:46 GMT 2024","904","","","","","","Different types of locator",""
"passed","Fri Jun 21 23:26:48 GMT 2024","Fri Jun 21 23:26:52 GMT 2024","3835","","","","","","@UI Locator",""
