"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","validate the free link is visible or not","","Sun Mar 23 23:30:04 GMT 2025","skipped","Sun Mar 23 23:30:04 GMT 2025","Home Page","","",""
"","887","validation of screen shot","","Sun Mar 23 23:30:05 GMT 2025","failed","Sun Mar 23 23:30:06 GMT 2025","Demo page","","",""
"","903","validation","","Sun Mar 23 23:30:04 GMT 2025","failed","Sun Mar 23 23:30:05 GMT 2025","Demo page","","",""
"","644","validate the page title","","Sun Mar 23 23:30:03 GMT 2025","failed","Sun Mar 23 23:30:04 GMT 2025","Home Page","","",""
"","0","should admin radio button is present","","Sun Mar 23 23:30:04 GMT 2025","skipped","Sun Mar 23 23:30:04 GMT 2025","Home Page","","",""
"","1775","@UI Locator","","Sun Mar 23 23:30:01 GMT 2025","passed","Sun Mar 23 23:30:03 GMT 2025","","","",""
"","902","@web Error validation","","Sun Mar 23 23:29:59 GMT 2025","failed","Sun Mar 23 23:30:00 GMT 2025","","","",""
"","1135","get started link","","Sun Mar 23 23:30:00 GMT 2025","passed","Sun Mar 23 23:30:01 GMT 2025","","","",""
"","1186","Child window handling","","Sun Mar 23 23:29:56 GMT 2025","failed","Sun Mar 23 23:29:57 GMT 2025","","","",""
"","904","Different types of locator","","Sun Mar 23 23:29:58 GMT 2025","failed","Sun Mar 23 23:29:59 GMT 2025","","","",""
