"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 26 23:28:53 GMT 2024","Mon Aug 26 23:28:55 GMT 2024","1160","","","","","","get started link",""
"failed","Mon Aug 26 23:28:51 GMT 2024","Mon Aug 26 23:28:52 GMT 2024","899","","","","","","Different types of locator",""
"failed","Mon Aug 26 23:28:50 GMT 2024","Mon Aug 26 23:28:51 GMT 2024","1037","","","","","","Child window handling",""
"failed","Mon Aug 26 23:28:55 GMT 2024","Mon Aug 26 23:29:01 GMT 2024","5887","","","","","","@UI Locator",""
"failed","Mon Aug 26 23:29:02 GMT 2024","Mon Aug 26 23:29:03 GMT 2024","910","","","Demo page","","","validation",""
"skipped","Mon Aug 26 23:29:02 GMT 2024","Mon Aug 26 23:29:02 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"failed","Mon Aug 26 23:28:52 GMT 2024","Mon Aug 26 23:28:53 GMT 2024","906","","","","","","@web Error validation",""
"skipped","Mon Aug 26 23:29:02 GMT 2024","Mon Aug 26 23:29:02 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"failed","Mon Aug 26 23:29:03 GMT 2024","Mon Aug 26 23:29:04 GMT 2024","900","","","Demo page","","","validation of screen shot",""
"failed","Mon Aug 26 23:29:01 GMT 2024","Mon Aug 26 23:29:02 GMT 2024","870","","","Home Page","","","validate the page title",""
