"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1077","Child window handling","","Fri Jan 03 23:29:35 GMT 2025","failed","Fri Jan 03 23:29:36 GMT 2025","","","",""
"","1275","get started link","","Fri Jan 03 23:29:39 GMT 2025","passed","Fri Jan 03 23:29:40 GMT 2025","","","",""
"","910","Different types of locator","","Fri Jan 03 23:29:36 GMT 2025","failed","Fri Jan 03 23:29:37 GMT 2025","","","",""
"","646","validate the page title","","Fri Jan 03 23:29:42 GMT 2025","failed","Fri Jan 03 23:29:43 GMT 2025","Home Page","","",""
"","963","validation","","Fri Jan 03 23:29:43 GMT 2025","failed","Fri Jan 03 23:29:44 GMT 2025","Demo page","","",""
"","0","validate the free link is visible or not","","Fri Jan 03 23:29:43 GMT 2025","skipped","Fri Jan 03 23:29:43 GMT 2025","Home Page","","",""
"","911","validation of screen shot","","Fri Jan 03 23:29:45 GMT 2025","failed","Fri Jan 03 23:29:46 GMT 2025","Demo page","","",""
"","0","should admin radio button is present","","Fri Jan 03 23:29:43 GMT 2025","skipped","Fri Jan 03 23:29:43 GMT 2025","Home Page","","",""
"","905","@web Error validation","","Fri Jan 03 23:29:37 GMT 2025","failed","Fri Jan 03 23:29:38 GMT 2025","","","",""
"","2509","@UI Locator","","Fri Jan 03 23:29:40 GMT 2025","passed","Fri Jan 03 23:29:42 GMT 2025","","","",""
