"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","should admin radio button is present","","Sun Mar 09 23:27:45 GMT 2025","skipped","Sun Mar 09 23:27:45 GMT 2025","Home Page","","",""
"","1743","@UI Locator","","Sun Mar 09 23:27:43 GMT 2025","passed","Sun Mar 09 23:27:45 GMT 2025","","","",""
"","1336","get started link","","Sun Mar 09 23:27:42 GMT 2025","passed","Sun Mar 09 23:27:43 GMT 2025","","","",""
"","885","validation of screen shot","","Sun Mar 09 23:27:47 GMT 2025","failed","Sun Mar 09 23:27:48 GMT 2025","Demo page","","",""
"","5702","Child window handling","","Sun Mar 09 23:27:33 GMT 2025","failed","Sun Mar 09 23:27:39 GMT 2025","","","",""
"","904","Different types of locator","","Sun Mar 09 23:27:39 GMT 2025","failed","Sun Mar 09 23:27:40 GMT 2025","","","",""
"","629","validate the page title","","Sun Mar 09 23:27:45 GMT 2025","failed","Sun Mar 09 23:27:45 GMT 2025","Home Page","","",""
"","905","@web Error validation","","Sun Mar 09 23:27:41 GMT 2025","failed","Sun Mar 09 23:27:41 GMT 2025","","","",""
"","0","validate the free link is visible or not","","Sun Mar 09 23:27:45 GMT 2025","skipped","Sun Mar 09 23:27:45 GMT 2025","Home Page","","",""
"","893","validation","","Sun Mar 09 23:27:46 GMT 2025","failed","Sun Mar 09 23:27:47 GMT 2025","Demo page","","",""
