"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 01 23:27:08 GMT 2024","Thu Feb 01 23:27:11 GMT 2024","2324","","","Home Page","","","validate the page title",""
"passed","Thu Feb 01 23:26:49 GMT 2024","Thu Feb 01 23:26:54 GMT 2024","5035","","","","","","Child window handling",""
"passed","Thu Feb 01 23:27:12 GMT 2024","Thu Feb 01 23:27:18 GMT 2024","6178","","","Demo page","","","validation",""
"passed","Thu Feb 01 23:27:18 GMT 2024","Thu Feb 01 23:27:25 GMT 2024","6253","","","Demo page","","","validation of screen shot",""
"passed","Thu Feb 01 23:27:02 GMT 2024","Thu Feb 01 23:27:04 GMT 2024","1862","","","","","","get started link",""
"passed","Thu Feb 01 23:27:04 GMT 2024","Thu Feb 01 23:27:08 GMT 2024","4986","","","","","","@UI Locator",""
"passed","Thu Feb 01 23:27:11 GMT 2024","Thu Feb 01 23:27:12 GMT 2024","727","","","Home Page","","","validate the free link is visible or not",""
"passed","Thu Feb 01 23:26:57 GMT 2024","Thu Feb 01 23:27:02 GMT 2024","4202","","","","","","@web Error validation",""
"passed","Thu Feb 01 23:26:54 GMT 2024","Thu Feb 01 23:26:57 GMT 2024","3614","","","","","","Different types of locator",""
"passed","Thu Feb 01 23:27:12 GMT 2024","Thu Feb 01 23:27:12 GMT 2024","663","","","Home Page","","","should admin radio button is present",""
