"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 24 23:28:31 GMT 2024","Wed Apr 24 23:28:35 GMT 2024","3946","","","","","","@web Error validation",""
"passed","Wed Apr 24 23:28:44 GMT 2024","Wed Apr 24 23:28:50 GMT 2024","6120","","","Demo page","","","validation",""
"passed","Wed Apr 24 23:28:37 GMT 2024","Wed Apr 24 23:28:41 GMT 2024","4004","","","","","","@UI Locator",""
"passed","Wed Apr 24 23:28:44 GMT 2024","Wed Apr 24 23:28:44 GMT 2024","734","","","Home Page","","","should admin radio button is present",""
"passed","Wed Apr 24 23:28:43 GMT 2024","Wed Apr 24 23:28:44 GMT 2024","768","","","Home Page","","","validate the free link is visible or not",""
"passed","Wed Apr 24 23:28:28 GMT 2024","Wed Apr 24 23:28:31 GMT 2024","3618","","","","","","Different types of locator",""
"passed","Wed Apr 24 23:28:41 GMT 2024","Wed Apr 24 23:28:43 GMT 2024","2270","","","Home Page","","","validate the page title",""
"passed","Wed Apr 24 23:28:35 GMT 2024","Wed Apr 24 23:28:37 GMT 2024","1323","","","","","","get started link",""
"passed","Wed Apr 24 23:28:50 GMT 2024","Wed Apr 24 23:28:57 GMT 2024","6800","","","Demo page","","","validation of screen shot",""
"passed","Wed Apr 24 23:28:23 GMT 2024","Wed Apr 24 23:28:28 GMT 2024","5018","","","","","","Child window handling",""
