"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jul 22 23:27:33 GMT 2024","Mon Jul 22 23:27:34 GMT 2024","879","","","Demo page","","","validation of screen shot",""
"skipped","Mon Jul 22 23:27:31 GMT 2024","Mon Jul 22 23:27:31 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"skipped","Mon Jul 22 23:27:31 GMT 2024","Mon Jul 22 23:27:31 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"failed","Mon Jul 22 23:27:24 GMT 2024","Mon Jul 22 23:27:25 GMT 2024","903","","","","","","@web Error validation",""
"passed","Mon Jul 22 23:27:27 GMT 2024","Mon Jul 22 23:27:31 GMT 2024","4254","","","","","","@UI Locator",""
"failed","Mon Jul 22 23:27:23 GMT 2024","Mon Jul 22 23:27:24 GMT 2024","895","","","","","","Different types of locator",""
"failed","Mon Jul 22 23:27:31 GMT 2024","Mon Jul 22 23:27:31 GMT 2024","630","","","Home Page","","","validate the page title",""
"failed","Mon Jul 22 23:27:21 GMT 2024","Mon Jul 22 23:27:23 GMT 2024","1980","","","","","","Child window handling",""
"passed","Mon Jul 22 23:27:25 GMT 2024","Mon Jul 22 23:27:27 GMT 2024","1171","","","","","","get started link",""
"failed","Mon Jul 22 23:27:32 GMT 2024","Mon Jul 22 23:27:33 GMT 2024","899","","","Demo page","","","validation",""
