"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Oct 03 23:30:33 GMT 2024","Thu Oct 03 23:30:34 GMT 2024","793","","","Demo page","","","validation",""
"failed","Thu Oct 03 23:30:23 GMT 2024","Thu Oct 03 23:30:24 GMT 2024","810","","","","","","Different types of locator",""
"failed","Thu Oct 03 23:30:22 GMT 2024","Thu Oct 03 23:30:23 GMT 2024","996","","","","","","Child window handling",""
"failed","Thu Oct 03 23:30:34 GMT 2024","Thu Oct 03 23:30:36 GMT 2024","2020","","","Demo page","","","validation of screen shot",""
"skipped","Thu Oct 03 23:30:33 GMT 2024","Thu Oct 03 23:30:33 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"failed","Thu Oct 03 23:30:26 GMT 2024","Thu Oct 03 23:30:32 GMT 2024","5358","","","","","","@UI Locator",""
"failed","Thu Oct 03 23:30:32 GMT 2024","Thu Oct 03 23:30:33 GMT 2024","769","","","Home Page","","","validate the page title",""
"failed","Thu Oct 03 23:30:24 GMT 2024","Thu Oct 03 23:30:25 GMT 2024","791","","","","","","@web Error validation",""
"skipped","Thu Oct 03 23:30:33 GMT 2024","Thu Oct 03 23:30:33 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"passed","Thu Oct 03 23:30:25 GMT 2024","Thu Oct 03 23:30:26 GMT 2024","1182","","","","","","get started link",""
