"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","validate the free link is visible or not","","Thu Apr 03 23:34:00 GMT 2025","skipped","Thu Apr 03 23:34:00 GMT 2025","Home Page","","",""
"","913","validation of screen shot","","Thu Apr 03 23:34:02 GMT 2025","failed","Thu Apr 03 23:34:03 GMT 2025","Demo page","","",""
"","1334","Child window handling","","Thu Apr 03 23:33:23 GMT 2025","failed","Thu Apr 03 23:33:24 GMT 2025","","","",""
"","30163","@UI Locator","","Thu Apr 03 23:33:29 GMT 2025","broken","Thu Apr 03 23:33:59 GMT 2025","","","",""
"","2117","get started link","","Thu Apr 03 23:33:27 GMT 2025","passed","Thu Apr 03 23:33:29 GMT 2025","","","",""
"","0","should admin radio button is present","","Thu Apr 03 23:34:00 GMT 2025","skipped","Thu Apr 03 23:34:00 GMT 2025","Home Page","","",""
"","890","Different types of locator","","Thu Apr 03 23:33:24 GMT 2025","failed","Thu Apr 03 23:33:25 GMT 2025","","","",""
"","906","@web Error validation","","Thu Apr 03 23:33:25 GMT 2025","failed","Thu Apr 03 23:33:26 GMT 2025","","","",""
"","901","validation","","Thu Apr 03 23:34:00 GMT 2025","failed","Thu Apr 03 23:34:01 GMT 2025","Demo page","","",""
"","876","validate the page title","","Thu Apr 03 23:33:59 GMT 2025","failed","Thu Apr 03 23:34:00 GMT 2025","Home Page","","",""
