"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 19 23:27:32 GMT 2024","Fri Jan 19 23:27:32 GMT 2024","290","","","Home Page","","","validate the free link is visible or not",""
"passed","Fri Jan 19 23:26:49 GMT 2024","Fri Jan 19 23:26:52 GMT 2024","3685","","","","","","Different types of locator",""
"passed","Fri Jan 19 23:27:30 GMT 2024","Fri Jan 19 23:27:32 GMT 2024","1656","","","Home Page","","","validate the page title",""
"passed","Fri Jan 19 23:26:52 GMT 2024","Fri Jan 19 23:26:56 GMT 2024","4119","","","","","","@web Error validation",""
"passed","Fri Jan 19 23:26:44 GMT 2024","Fri Jan 19 23:26:49 GMT 2024","4323","","","","","","Child window handling",""
"passed","Fri Jan 19 23:27:32 GMT 2024","Fri Jan 19 23:27:33 GMT 2024","295","","","Home Page","","","should admin radio button is present",""
"broken","Fri Jan 19 23:26:58 GMT 2024","Fri Jan 19 23:27:30 GMT 2024","31632","","","","","","@UI Locator",""
"passed","Fri Jan 19 23:27:38 GMT 2024","Fri Jan 19 23:27:44 GMT 2024","5999","","","Demo page","","","validation of screen shot",""
"passed","Fri Jan 19 23:26:56 GMT 2024","Fri Jan 19 23:26:58 GMT 2024","1925","","","","","","get started link",""
"passed","Fri Jan 19 23:27:33 GMT 2024","Fri Jan 19 23:27:38 GMT 2024","5630","","","Demo page","","","validation",""
