"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 14 23:26:41 GMT 2024","Tue May 14 23:26:42 GMT 2024","849","","","Home Page","","","validate the free link is visible or not",""
"passed","Tue May 14 23:26:29 GMT 2024","Tue May 14 23:26:33 GMT 2024","4071","","","","","","@web Error validation",""
"passed","Tue May 14 23:26:33 GMT 2024","Tue May 14 23:26:35 GMT 2024","1641","","","","","","get started link",""
"passed","Tue May 14 23:26:42 GMT 2024","Tue May 14 23:26:43 GMT 2024","893","","","Home Page","","","should admin radio button is present",""
"passed","Tue May 14 23:26:48 GMT 2024","Tue May 14 23:26:54 GMT 2024","5326","","","Demo page","","","validation of screen shot",""
"passed","Tue May 14 23:26:38 GMT 2024","Tue May 14 23:26:41 GMT 2024","2387","","","Home Page","","","validate the page title",""
"passed","Tue May 14 23:26:22 GMT 2024","Tue May 14 23:26:26 GMT 2024","3577","","","","","","Child window handling",""
"passed","Tue May 14 23:26:26 GMT 2024","Tue May 14 23:26:29 GMT 2024","3215","","","","","","Different types of locator",""
"passed","Tue May 14 23:26:35 GMT 2024","Tue May 14 23:26:38 GMT 2024","3517","","","","","","@UI Locator",""
"passed","Tue May 14 23:26:43 GMT 2024","Tue May 14 23:26:48 GMT 2024","5645","","","Demo page","","","validation",""
