"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","808","Different types of locator","","Thu Jan 23 23:29:07 GMT 2025","failed","Thu Jan 23 23:29:08 GMT 2025","","","",""
"","1806","@UI Locator","","Thu Jan 23 23:29:10 GMT 2025","passed","Thu Jan 23 23:29:12 GMT 2025","","","",""
"","601","validate the page title","","Thu Jan 23 23:29:12 GMT 2025","failed","Thu Jan 23 23:29:13 GMT 2025","Home Page","","",""
"","801","validation of screen shot","","Thu Jan 23 23:29:14 GMT 2025","failed","Thu Jan 23 23:29:15 GMT 2025","Demo page","","",""
"","1093","get started link","","Thu Jan 23 23:29:09 GMT 2025","passed","Thu Jan 23 23:29:10 GMT 2025","","","",""
"","800","validation","","Thu Jan 23 23:29:13 GMT 2025","failed","Thu Jan 23 23:29:14 GMT 2025","Demo page","","",""
"","1","validate the free link is visible or not","","Thu Jan 23 23:29:13 GMT 2025","skipped","Thu Jan 23 23:29:13 GMT 2025","Home Page","","",""
"","883","Child window handling","","Thu Jan 23 23:29:06 GMT 2025","failed","Thu Jan 23 23:29:07 GMT 2025","","","",""
"","791","@web Error validation","","Thu Jan 23 23:29:08 GMT 2025","failed","Thu Jan 23 23:29:09 GMT 2025","","","",""
"","0","should admin radio button is present","","Thu Jan 23 23:29:13 GMT 2025","skipped","Thu Jan 23 23:29:13 GMT 2025","Home Page","","",""
