"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 13 23:28:21 GMT 2024","Sat Apr 13 23:28:25 GMT 2024","3982","","","","","","@UI Locator",""
"passed","Sat Apr 13 23:28:16 GMT 2024","Sat Apr 13 23:28:20 GMT 2024","4107","","","","","","@web Error validation",""
"passed","Sat Apr 13 23:28:12 GMT 2024","Sat Apr 13 23:28:16 GMT 2024","3660","","","","","","Different types of locator",""
"passed","Sat Apr 13 23:28:28 GMT 2024","Sat Apr 13 23:28:29 GMT 2024","771","","","Home Page","","","validate the free link is visible or not",""
"passed","Sat Apr 13 23:28:29 GMT 2024","Sat Apr 13 23:28:35 GMT 2024","5796","","","Demo page","","","validation",""
"passed","Sat Apr 13 23:28:08 GMT 2024","Sat Apr 13 23:28:12 GMT 2024","4262","","","","","","Child window handling",""
"passed","Sat Apr 13 23:28:20 GMT 2024","Sat Apr 13 23:28:21 GMT 2024","1687","","","","","","get started link",""
"passed","Sat Apr 13 23:28:35 GMT 2024","Sat Apr 13 23:28:42 GMT 2024","6548","","","Demo page","","","validation of screen shot",""
"passed","Sat Apr 13 23:28:29 GMT 2024","Sat Apr 13 23:28:29 GMT 2024","789","","","Home Page","","","should admin radio button is present",""
"passed","Sat Apr 13 23:28:25 GMT 2024","Sat Apr 13 23:28:28 GMT 2024","2613","","","Home Page","","","validate the page title",""
