"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 02 23:26:55 GMT 2024","Fri Aug 02 23:26:57 GMT 2024","1246","","","","","","get started link",""
"failed","Fri Aug 02 23:27:01 GMT 2024","Fri Aug 02 23:27:02 GMT 2024","848","","","Demo page","","","validation",""
"failed","Fri Aug 02 23:26:53 GMT 2024","Fri Aug 02 23:26:54 GMT 2024","831","","","","","","Different types of locator",""
"skipped","Fri Aug 02 23:27:00 GMT 2024","Fri Aug 02 23:27:00 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"failed","Fri Aug 02 23:26:54 GMT 2024","Fri Aug 02 23:26:55 GMT 2024","834","","","","","","@web Error validation",""
"passed","Fri Aug 02 23:26:57 GMT 2024","Fri Aug 02 23:27:00 GMT 2024","3027","","","","","","@UI Locator",""
"failed","Fri Aug 02 23:26:52 GMT 2024","Fri Aug 02 23:26:53 GMT 2024","984","","","","","","Child window handling",""
"failed","Fri Aug 02 23:27:00 GMT 2024","Fri Aug 02 23:27:00 GMT 2024","590","","","Home Page","","","validate the page title",""
"failed","Fri Aug 02 23:27:02 GMT 2024","Fri Aug 02 23:27:03 GMT 2024","846","","","Demo page","","","validation of screen shot",""
"skipped","Fri Aug 02 23:27:00 GMT 2024","Fri Aug 02 23:27:00 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
