"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 09 23:26:31 GMT 2024","Fri Feb 09 23:26:35 GMT 2024","3829","","","","","","Child window handling",""
"passed","Fri Feb 09 23:26:52 GMT 2024","Fri Feb 09 23:26:58 GMT 2024","5577","","","Demo page","","","validation",""
"passed","Fri Feb 09 23:26:38 GMT 2024","Fri Feb 09 23:26:42 GMT 2024","3962","","","","","","@web Error validation",""
"passed","Fri Feb 09 23:26:48 GMT 2024","Fri Feb 09 23:26:50 GMT 2024","2526","","","Home Page","","","validate the page title",""
"passed","Fri Feb 09 23:26:50 GMT 2024","Fri Feb 09 23:26:51 GMT 2024","864","","","Home Page","","","validate the free link is visible or not",""
"passed","Fri Feb 09 23:26:42 GMT 2024","Fri Feb 09 23:26:44 GMT 2024","1665","","","","","","get started link",""
"passed","Fri Feb 09 23:26:51 GMT 2024","Fri Feb 09 23:26:52 GMT 2024","840","","","Home Page","","","should admin radio button is present",""
"passed","Fri Feb 09 23:26:44 GMT 2024","Fri Feb 09 23:26:48 GMT 2024","3628","","","","","","@UI Locator",""
"passed","Fri Feb 09 23:26:35 GMT 2024","Fri Feb 09 23:26:38 GMT 2024","3351","","","","","","Different types of locator",""
"passed","Fri Feb 09 23:26:58 GMT 2024","Fri Feb 09 23:27:03 GMT 2024","5505","","","Demo page","","","validation of screen shot",""
