"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1767","@UI Locator","","Tue Apr 08 23:31:17 GMT 2025","passed","Tue Apr 08 23:31:18 GMT 2025","","","",""
"","0","should admin radio button is present","","Tue Apr 08 23:31:19 GMT 2025","skipped","Tue Apr 08 23:31:19 GMT 2025","Home Page","","",""
"","823","@web Error validation","","Tue Apr 08 23:31:14 GMT 2025","failed","Tue Apr 08 23:31:15 GMT 2025","","","",""
"","851","validation","","Tue Apr 08 23:31:19 GMT 2025","failed","Tue Apr 08 23:31:20 GMT 2025","Demo page","","",""
"","820","Different types of locator","","Tue Apr 08 23:31:13 GMT 2025","failed","Tue Apr 08 23:31:14 GMT 2025","","","",""
"","1067","get started link","","Tue Apr 08 23:31:16 GMT 2025","passed","Tue Apr 08 23:31:17 GMT 2025","","","",""
"","1080","Child window handling","","Tue Apr 08 23:31:12 GMT 2025","failed","Tue Apr 08 23:31:13 GMT 2025","","","",""
"","0","validate the free link is visible or not","","Tue Apr 08 23:31:19 GMT 2025","skipped","Tue Apr 08 23:31:19 GMT 2025","Home Page","","",""
"","588","validate the page title","","Tue Apr 08 23:31:18 GMT 2025","failed","Tue Apr 08 23:31:19 GMT 2025","Home Page","","",""
"","845","validation of screen shot","","Tue Apr 08 23:31:20 GMT 2025","failed","Tue Apr 08 23:31:21 GMT 2025","Demo page","","",""
