"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","878","@web Error validation","","Wed Jan 01 23:29:32 GMT 2025","failed","Wed Jan 01 23:29:33 GMT 2025","","","",""
"","1115","Child window handling","","Wed Jan 01 23:29:29 GMT 2025","failed","Wed Jan 01 23:29:31 GMT 2025","","","",""
"","873","Different types of locator","","Wed Jan 01 23:29:31 GMT 2025","failed","Wed Jan 01 23:29:32 GMT 2025","","","",""
"","645","validate the page title","","Wed Jan 01 23:29:37 GMT 2025","failed","Wed Jan 01 23:29:37 GMT 2025","Home Page","","",""
"","2470","@UI Locator","","Wed Jan 01 23:29:34 GMT 2025","passed","Wed Jan 01 23:29:37 GMT 2025","","","",""
"","1","should admin radio button is present","","Wed Jan 01 23:29:37 GMT 2025","skipped","Wed Jan 01 23:29:37 GMT 2025","Home Page","","",""
"","1159","get started link","","Wed Jan 01 23:29:33 GMT 2025","passed","Wed Jan 01 23:29:34 GMT 2025","","","",""
"","863","validation of screen shot","","Wed Jan 01 23:29:39 GMT 2025","failed","Wed Jan 01 23:29:40 GMT 2025","Demo page","","",""
"","0","validate the free link is visible or not","","Wed Jan 01 23:29:37 GMT 2025","skipped","Wed Jan 01 23:29:37 GMT 2025","Home Page","","",""
"","877","validation","","Wed Jan 01 23:29:38 GMT 2025","failed","Wed Jan 01 23:29:39 GMT 2025","Demo page","","",""
