"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2434","@UI Locator","","Sat Nov 30 23:31:59 GMT 2024","passed","Sat Nov 30 23:32:01 GMT 2024","","","",""
"","1028","Child window handling","","Sat Nov 30 23:31:54 GMT 2024","failed","Sat Nov 30 23:31:55 GMT 2024","","","",""
"","658","validate the page title","","Sat Nov 30 23:32:01 GMT 2024","failed","Sat Nov 30 23:32:02 GMT 2024","Home Page","","",""
"","876","validation of screen shot","","Sat Nov 30 23:32:03 GMT 2024","failed","Sat Nov 30 23:32:04 GMT 2024","Demo page","","",""
"","870","validation","","Sat Nov 30 23:32:02 GMT 2024","failed","Sat Nov 30 23:32:03 GMT 2024","Demo page","","",""
"","862","@web Error validation","","Sat Nov 30 23:31:56 GMT 2024","failed","Sat Nov 30 23:31:57 GMT 2024","","","",""
"","868","Different types of locator","","Sat Nov 30 23:31:55 GMT 2024","failed","Sat Nov 30 23:31:56 GMT 2024","","","",""
"","1336","get started link","","Sat Nov 30 23:31:57 GMT 2024","passed","Sat Nov 30 23:31:59 GMT 2024","","","",""
"","1","validate the free link is visible or not","","Sat Nov 30 23:32:02 GMT 2024","skipped","Sat Nov 30 23:32:02 GMT 2024","Home Page","","",""
"","0","should admin radio button is present","","Sat Nov 30 23:32:02 GMT 2024","skipped","Sat Nov 30 23:32:02 GMT 2024","Home Page","","",""
