"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1622","@UI Locator","","Wed Apr 09 23:30:52 GMT 2025","passed","Wed Apr 09 23:30:54 GMT 2025","","","",""
"","688","validate the page title","","Wed Apr 09 23:30:54 GMT 2025","failed","Wed Apr 09 23:30:55 GMT 2025","Home Page","","",""
"","1","validate the free link is visible or not","","Wed Apr 09 23:30:55 GMT 2025","skipped","Wed Apr 09 23:30:55 GMT 2025","Home Page","","",""
"","0","should admin radio button is present","","Wed Apr 09 23:30:55 GMT 2025","skipped","Wed Apr 09 23:30:55 GMT 2025","Home Page","","",""
"","1163","Child window handling","","Wed Apr 09 23:30:47 GMT 2025","failed","Wed Apr 09 23:30:49 GMT 2025","","","",""
"","1079","get started link","","Wed Apr 09 23:30:51 GMT 2025","passed","Wed Apr 09 23:30:52 GMT 2025","","","",""
"","861","validation","","Wed Apr 09 23:30:55 GMT 2025","failed","Wed Apr 09 23:30:56 GMT 2025","Demo page","","",""
"","865","Different types of locator","","Wed Apr 09 23:30:49 GMT 2025","failed","Wed Apr 09 23:30:50 GMT 2025","","","",""
"","858","validation of screen shot","","Wed Apr 09 23:30:56 GMT 2025","failed","Wed Apr 09 23:30:57 GMT 2025","Demo page","","",""
"","867","@web Error validation","","Wed Apr 09 23:30:50 GMT 2025","failed","Wed Apr 09 23:30:51 GMT 2025","","","",""
