"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 06 23:26:51 GMT 2024","Wed Mar 06 23:26:52 GMT 2024","780","","","Home Page","","","validate the free link is visible or not",""
"passed","Wed Mar 06 23:26:52 GMT 2024","Wed Mar 06 23:26:53 GMT 2024","736","","","Home Page","","","should admin radio button is present",""
"passed","Wed Mar 06 23:26:58 GMT 2024","Wed Mar 06 23:27:04 GMT 2024","6079","","","Demo page","","","validation of screen shot",""
"passed","Wed Mar 06 23:26:39 GMT 2024","Wed Mar 06 23:26:43 GMT 2024","4042","","","","","","@web Error validation",""
"passed","Wed Mar 06 23:26:45 GMT 2024","Wed Mar 06 23:26:49 GMT 2024","3844","","","","","","@UI Locator",""
"passed","Wed Mar 06 23:26:49 GMT 2024","Wed Mar 06 23:26:51 GMT 2024","2408","","","Home Page","","","validate the page title",""
"passed","Wed Mar 06 23:26:31 GMT 2024","Wed Mar 06 23:26:36 GMT 2024","4907","","","","","","Child window handling",""
"passed","Wed Mar 06 23:26:36 GMT 2024","Wed Mar 06 23:26:39 GMT 2024","3617","","","","","","Different types of locator",""
"passed","Wed Mar 06 23:26:43 GMT 2024","Wed Mar 06 23:26:45 GMT 2024","1555","","","","","","get started link",""
"passed","Wed Mar 06 23:26:53 GMT 2024","Wed Mar 06 23:26:58 GMT 2024","5679","","","Demo page","","","validation",""
