"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 30 23:27:03 GMT 2024","Tue Apr 30 23:27:08 GMT 2024","5601","","","Demo page","","","validation of screen shot",""
"passed","Tue Apr 30 23:26:53 GMT 2024","Tue Apr 30 23:26:55 GMT 2024","2665","","","Home Page","","","validate the page title",""
"passed","Tue Apr 30 23:26:35 GMT 2024","Tue Apr 30 23:26:40 GMT 2024","4888","","","","","","Child window handling",""
"passed","Tue Apr 30 23:26:57 GMT 2024","Tue Apr 30 23:27:03 GMT 2024","5839","","","Demo page","","","validation",""
"passed","Tue Apr 30 23:26:56 GMT 2024","Tue Apr 30 23:26:57 GMT 2024","837","","","Home Page","","","should admin radio button is present",""
"passed","Tue Apr 30 23:26:40 GMT 2024","Tue Apr 30 23:26:43 GMT 2024","3541","","","","","","Different types of locator",""
"passed","Tue Apr 30 23:26:47 GMT 2024","Tue Apr 30 23:26:48 GMT 2024","1353","","","","","","get started link",""
"passed","Tue Apr 30 23:26:48 GMT 2024","Tue Apr 30 23:26:53 GMT 2024","4158","","","","","","@UI Locator",""
"passed","Tue Apr 30 23:26:55 GMT 2024","Tue Apr 30 23:26:56 GMT 2024","838","","","Home Page","","","validate the free link is visible or not",""
"passed","Tue Apr 30 23:26:43 GMT 2024","Tue Apr 30 23:26:47 GMT 2024","3893","","","","","","@web Error validation",""
