"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Aug 04 23:28:50 GMT 2024","Sun Aug 04 23:28:51 GMT 2024","1372","","","","","","Child window handling",""
"failed","Sun Aug 04 23:28:59 GMT 2024","Sun Aug 04 23:29:00 GMT 2024","646","","","Home Page","","","validate the page title",""
"passed","Sun Aug 04 23:28:54 GMT 2024","Sun Aug 04 23:28:55 GMT 2024","1194","","","","","","get started link",""
"failed","Sun Aug 04 23:29:00 GMT 2024","Sun Aug 04 23:29:01 GMT 2024","916","","","Demo page","","","validation",""
"skipped","Sun Aug 04 23:29:00 GMT 2024","Sun Aug 04 23:29:00 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
"skipped","Sun Aug 04 23:29:00 GMT 2024","Sun Aug 04 23:29:00 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"failed","Sun Aug 04 23:28:51 GMT 2024","Sun Aug 04 23:28:52 GMT 2024","886","","","","","","Different types of locator",""
"failed","Sun Aug 04 23:29:01 GMT 2024","Sun Aug 04 23:29:02 GMT 2024","897","","","Demo page","","","validation of screen shot",""
"passed","Sun Aug 04 23:28:55 GMT 2024","Sun Aug 04 23:28:59 GMT 2024","4364","","","","","","@UI Locator",""
"failed","Sun Aug 04 23:28:52 GMT 2024","Sun Aug 04 23:28:53 GMT 2024","896","","","","","","@web Error validation",""
