"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Aug 11 23:27:00 GMT 2024","Sun Aug 11 23:27:01 GMT 2024","840","","","","","","@web Error validation",""
"passed","Sun Aug 11 23:27:02 GMT 2024","Sun Aug 11 23:27:05 GMT 2024","2996","","","","","","@UI Locator",""
"failed","Sun Aug 11 23:26:57 GMT 2024","Sun Aug 11 23:26:58 GMT 2024","970","","","","","","Child window handling",""
"passed","Sun Aug 11 23:27:01 GMT 2024","Sun Aug 11 23:27:02 GMT 2024","1161","","","","","","get started link",""
"skipped","Sun Aug 11 23:27:06 GMT 2024","Sun Aug 11 23:27:06 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"failed","Sun Aug 11 23:27:07 GMT 2024","Sun Aug 11 23:27:08 GMT 2024","841","","","Demo page","","","validation of screen shot",""
"failed","Sun Aug 11 23:27:05 GMT 2024","Sun Aug 11 23:27:06 GMT 2024","620","","","Home Page","","","validate the page title",""
"skipped","Sun Aug 11 23:27:06 GMT 2024","Sun Aug 11 23:27:06 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"failed","Sun Aug 11 23:26:59 GMT 2024","Sun Aug 11 23:27:00 GMT 2024","849","","","","","","Different types of locator",""
"failed","Sun Aug 11 23:27:06 GMT 2024","Sun Aug 11 23:27:07 GMT 2024","850","","","Demo page","","","validation",""
