"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jul 03 23:29:33 GMT 2024","Wed Jul 03 23:29:34 GMT 2024","914","","","","","","@web Error validation",""
"failed","Wed Jul 03 23:29:28 GMT 2024","Wed Jul 03 23:29:32 GMT 2024","3733","","","","","","Child window handling",""
"skipped","Wed Jul 03 23:29:41 GMT 2024","Wed Jul 03 23:29:41 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"passed","Wed Jul 03 23:29:35 GMT 2024","Wed Jul 03 23:29:36 GMT 2024","1258","","","","","","get started link",""
"failed","Wed Jul 03 23:29:42 GMT 2024","Wed Jul 03 23:29:43 GMT 2024","901","","","Demo page","","","validation of screen shot",""
"failed","Wed Jul 03 23:29:40 GMT 2024","Wed Jul 03 23:29:41 GMT 2024","671","","","Home Page","","","validate the page title",""
"failed","Wed Jul 03 23:29:32 GMT 2024","Wed Jul 03 23:29:33 GMT 2024","920","","","","","","Different types of locator",""
"failed","Wed Jul 03 23:29:41 GMT 2024","Wed Jul 03 23:29:42 GMT 2024","921","","","Demo page","","","validation",""
"skipped","Wed Jul 03 23:29:41 GMT 2024","Wed Jul 03 23:29:41 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
"passed","Wed Jul 03 23:29:36 GMT 2024","Wed Jul 03 23:29:40 GMT 2024","3911","","","","","","@UI Locator",""
