"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Jul 16 23:31:22 GMT 2024","Tue Jul 16 23:31:22 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"passed","Tue Jul 16 23:31:18 GMT 2024","Tue Jul 16 23:31:21 GMT 2024","3094","","","","","","@UI Locator",""
"failed","Tue Jul 16 23:31:22 GMT 2024","Tue Jul 16 23:31:23 GMT 2024","852","","","Demo page","","","validation",""
"failed","Tue Jul 16 23:31:14 GMT 2024","Tue Jul 16 23:31:15 GMT 2024","1027","","","","","","Child window handling",""
"failed","Tue Jul 16 23:31:21 GMT 2024","Tue Jul 16 23:31:22 GMT 2024","598","","","Home Page","","","validate the page title",""
"skipped","Tue Jul 16 23:31:22 GMT 2024","Tue Jul 16 23:31:22 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"failed","Tue Jul 16 23:31:24 GMT 2024","Tue Jul 16 23:31:24 GMT 2024","812","","","Demo page","","","validation of screen shot",""
"failed","Tue Jul 16 23:31:15 GMT 2024","Tue Jul 16 23:31:16 GMT 2024","854","","","","","","Different types of locator",""
"passed","Tue Jul 16 23:31:17 GMT 2024","Tue Jul 16 23:31:18 GMT 2024","1158","","","","","","get started link",""
"failed","Tue Jul 16 23:31:16 GMT 2024","Tue Jul 16 23:31:17 GMT 2024","844","","","","","","@web Error validation",""
