"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","validate the free link is visible or not","","Wed Jan 15 23:29:36 GMT 2025","skipped","Wed Jan 15 23:29:36 GMT 2025","Home Page","","",""
"","1129","get started link","","Wed Jan 15 23:29:33 GMT 2025","passed","Wed Jan 15 23:29:34 GMT 2025","","","",""
"","779","@web Error validation","","Wed Jan 15 23:29:31 GMT 2025","failed","Wed Jan 15 23:29:32 GMT 2025","","","",""
"","810","validation","","Wed Jan 15 23:29:36 GMT 2025","failed","Wed Jan 15 23:29:37 GMT 2025","Demo page","","",""
"","807","Child window handling","","Wed Jan 15 23:29:29 GMT 2025","failed","Wed Jan 15 23:29:30 GMT 2025","","","",""
"","782","Different types of locator","","Wed Jan 15 23:29:30 GMT 2025","failed","Wed Jan 15 23:29:31 GMT 2025","","","",""
"","802","validation of screen shot","","Wed Jan 15 23:29:37 GMT 2025","failed","Wed Jan 15 23:29:38 GMT 2025","Demo page","","",""
"","0","should admin radio button is present","","Wed Jan 15 23:29:36 GMT 2025","skipped","Wed Jan 15 23:29:36 GMT 2025","Home Page","","",""
"","579","validate the page title","","Wed Jan 15 23:29:35 GMT 2025","failed","Wed Jan 15 23:29:36 GMT 2025","Home Page","","",""
"","1696","@UI Locator","","Wed Jan 15 23:29:34 GMT 2025","passed","Wed Jan 15 23:29:35 GMT 2025","","","",""
