"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1238","get started link","","Tue Mar 04 23:30:28 GMT 2025","passed","Tue Mar 04 23:30:30 GMT 2025","","","",""
"","848","Different types of locator","","Tue Mar 04 23:30:26 GMT 2025","failed","Tue Mar 04 23:30:27 GMT 2025","","","",""
"","0","validate the free link is visible or not","","Tue Mar 04 23:30:32 GMT 2025","skipped","Tue Mar 04 23:30:32 GMT 2025","Home Page","","",""
"","622","validate the page title","","Tue Mar 04 23:30:31 GMT 2025","failed","Tue Mar 04 23:30:32 GMT 2025","Home Page","","",""
"","838","@web Error validation","","Tue Mar 04 23:30:27 GMT 2025","failed","Tue Mar 04 23:30:28 GMT 2025","","","",""
"","1","should admin radio button is present","","Tue Mar 04 23:30:32 GMT 2025","skipped","Tue Mar 04 23:30:32 GMT 2025","Home Page","","",""
"","4463","Child window handling","","Tue Mar 04 23:30:21 GMT 2025","failed","Tue Mar 04 23:30:26 GMT 2025","","","",""
"","851","validation","","Tue Mar 04 23:30:32 GMT 2025","failed","Tue Mar 04 23:30:33 GMT 2025","Demo page","","",""
"","1674","@UI Locator","","Tue Mar 04 23:30:30 GMT 2025","passed","Tue Mar 04 23:30:31 GMT 2025","","","",""
"","847","validation of screen shot","","Tue Mar 04 23:30:33 GMT 2025","failed","Tue Mar 04 23:30:34 GMT 2025","Demo page","","",""
