"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Sep 02 23:30:10 GMT 2024","Mon Sep 02 23:30:11 GMT 2024","906","","","","","","Different types of locator",""
"passed","Mon Sep 02 23:30:13 GMT 2024","Mon Sep 02 23:30:14 GMT 2024","1157","","","","","","get started link",""
"failed","Mon Sep 02 23:30:18 GMT 2024","Mon Sep 02 23:30:18 GMT 2024","622","","","Home Page","","","validate the page title",""
"failed","Mon Sep 02 23:30:12 GMT 2024","Mon Sep 02 23:30:12 GMT 2024","893","","","","","","@web Error validation",""
"skipped","Mon Sep 02 23:30:18 GMT 2024","Mon Sep 02 23:30:18 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"failed","Mon Sep 02 23:30:09 GMT 2024","Mon Sep 02 23:30:10 GMT 2024","1440","","","","","","Child window handling",""
"failed","Mon Sep 02 23:30:20 GMT 2024","Mon Sep 02 23:30:21 GMT 2024","881","","","Demo page","","","validation of screen shot",""
"skipped","Mon Sep 02 23:30:18 GMT 2024","Mon Sep 02 23:30:18 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"failed","Mon Sep 02 23:30:19 GMT 2024","Mon Sep 02 23:30:20 GMT 2024","889","","","Demo page","","","validation",""
"passed","Mon Sep 02 23:30:14 GMT 2024","Mon Sep 02 23:30:18 GMT 2024","3885","","","","","","@UI Locator",""
