"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 15 23:27:01 GMT 2024","Mon Apr 15 23:27:05 GMT 2024","4072","","","","","","@UI Locator",""
"passed","Mon Apr 15 23:26:51 GMT 2024","Mon Apr 15 23:26:55 GMT 2024","3563","","","","","","Different types of locator",""
"passed","Mon Apr 15 23:27:09 GMT 2024","Mon Apr 15 23:27:14 GMT 2024","5825","","","Demo page","","","validation",""
"passed","Mon Apr 15 23:27:07 GMT 2024","Mon Apr 15 23:27:08 GMT 2024","688","","","Home Page","","","validate the free link is visible or not",""
"passed","Mon Apr 15 23:26:59 GMT 2024","Mon Apr 15 23:27:01 GMT 2024","1660","","","","","","get started link",""
"passed","Mon Apr 15 23:26:55 GMT 2024","Mon Apr 15 23:26:59 GMT 2024","3983","","","","","","@web Error validation",""
"passed","Mon Apr 15 23:27:08 GMT 2024","Mon Apr 15 23:27:09 GMT 2024","800","","","Home Page","","","should admin radio button is present",""
"passed","Mon Apr 15 23:27:14 GMT 2024","Mon Apr 15 23:27:20 GMT 2024","5425","","","Demo page","","","validation of screen shot",""
"passed","Mon Apr 15 23:27:05 GMT 2024","Mon Apr 15 23:27:07 GMT 2024","2474","","","Home Page","","","validate the page title",""
"passed","Mon Apr 15 23:26:47 GMT 2024","Mon Apr 15 23:26:51 GMT 2024","4248","","","","","","Child window handling",""
