"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","728","validate the page title","","Thu Feb 06 23:31:32 GMT 2025","failed","Thu Feb 06 23:31:32 GMT 2025","Home Page","","",""
"","0","should admin radio button is present","","Thu Feb 06 23:31:32 GMT 2025","skipped","Thu Feb 06 23:31:32 GMT 2025","Home Page","","",""
"","921","validation","","Thu Feb 06 23:31:33 GMT 2025","failed","Thu Feb 06 23:31:34 GMT 2025","Demo page","","",""
"","915","Different types of locator","","Thu Feb 06 23:31:26 GMT 2025","failed","Thu Feb 06 23:31:27 GMT 2025","","","",""
"","925","validation of screen shot","","Thu Feb 06 23:31:34 GMT 2025","failed","Thu Feb 06 23:31:35 GMT 2025","Demo page","","",""
"","1797","@UI Locator","","Thu Feb 06 23:31:30 GMT 2025","passed","Thu Feb 06 23:31:32 GMT 2025","","","",""
"","1327","get started link","","Thu Feb 06 23:31:29 GMT 2025","passed","Thu Feb 06 23:31:30 GMT 2025","","","",""
"","915","@web Error validation","","Thu Feb 06 23:31:27 GMT 2025","failed","Thu Feb 06 23:31:28 GMT 2025","","","",""
"","5499","Child window handling","","Thu Feb 06 23:31:20 GMT 2025","failed","Thu Feb 06 23:31:26 GMT 2025","","","",""
"","0","validate the free link is visible or not","","Thu Feb 06 23:31:32 GMT 2025","skipped","Thu Feb 06 23:31:32 GMT 2025","Home Page","","",""
