"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Sep 27 23:30:10 GMT 2024","Fri Sep 27 23:30:10 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"passed","Fri Sep 27 23:30:04 GMT 2024","Fri Sep 27 23:30:09 GMT 2024","4803","","","","","","@UI Locator",""
"failed","Fri Sep 27 23:30:11 GMT 2024","Fri Sep 27 23:30:12 GMT 2024","853","","","Demo page","","","validation of screen shot",""
"failed","Fri Sep 27 23:29:59 GMT 2024","Fri Sep 27 23:30:00 GMT 2024","1017","","","","","","Child window handling",""
"passed","Fri Sep 27 23:30:03 GMT 2024","Fri Sep 27 23:30:04 GMT 2024","1091","","","","","","get started link",""
"failed","Fri Sep 27 23:30:10 GMT 2024","Fri Sep 27 23:30:11 GMT 2024","853","","","Demo page","","","validation",""
"failed","Fri Sep 27 23:30:01 GMT 2024","Fri Sep 27 23:30:02 GMT 2024","841","","","","","","Different types of locator",""
"skipped","Fri Sep 27 23:30:10 GMT 2024","Fri Sep 27 23:30:10 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
"failed","Fri Sep 27 23:30:02 GMT 2024","Fri Sep 27 23:30:03 GMT 2024","845","","","","","","@web Error validation",""
"failed","Fri Sep 27 23:30:09 GMT 2024","Fri Sep 27 23:30:10 GMT 2024","636","","","Home Page","","","validate the page title",""
