"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 01 23:26:51 GMT 2024","Mon Apr 01 23:26:52 GMT 2024","771","","","Home Page","","","should admin radio button is present",""
"passed","Mon Apr 01 23:26:52 GMT 2024","Mon Apr 01 23:26:57 GMT 2024","5411","","","Demo page","","","validation",""
"passed","Mon Apr 01 23:26:43 GMT 2024","Mon Apr 01 23:26:48 GMT 2024","4401","","","","","","@UI Locator",""
"passed","Mon Apr 01 23:26:48 GMT 2024","Mon Apr 01 23:26:50 GMT 2024","2496","","","Home Page","","","validate the page title",""
"passed","Mon Apr 01 23:26:34 GMT 2024","Mon Apr 01 23:26:38 GMT 2024","3507","","","","","","Different types of locator",""
"passed","Mon Apr 01 23:26:50 GMT 2024","Mon Apr 01 23:26:51 GMT 2024","742","","","Home Page","","","validate the free link is visible or not",""
"passed","Mon Apr 01 23:26:57 GMT 2024","Mon Apr 01 23:27:03 GMT 2024","5521","","","Demo page","","","validation of screen shot",""
"passed","Mon Apr 01 23:26:42 GMT 2024","Mon Apr 01 23:26:43 GMT 2024","1851","","","","","","get started link",""
"passed","Mon Apr 01 23:26:30 GMT 2024","Mon Apr 01 23:26:34 GMT 2024","3621","","","","","","Child window handling",""
"passed","Mon Apr 01 23:26:38 GMT 2024","Mon Apr 01 23:26:42 GMT 2024","3998","","","","","","@web Error validation",""
