"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2318","@UI Locator","","Wed Jan 08 23:29:30 GMT 2025","passed","Wed Jan 08 23:29:33 GMT 2025","","","",""
"","1","validate the free link is visible or not","","Wed Jan 08 23:29:33 GMT 2025","skipped","Wed Jan 08 23:29:33 GMT 2025","Home Page","","",""
"","0","should admin radio button is present","","Wed Jan 08 23:29:33 GMT 2025","skipped","Wed Jan 08 23:29:33 GMT 2025","Home Page","","",""
"","1558","Child window handling","","Wed Jan 08 23:29:25 GMT 2025","failed","Wed Jan 08 23:29:26 GMT 2025","","","",""
"","884","Different types of locator","","Wed Jan 08 23:29:27 GMT 2025","failed","Wed Jan 08 23:29:27 GMT 2025","","","",""
"","666","validate the page title","","Wed Jan 08 23:29:33 GMT 2025","failed","Wed Jan 08 23:29:33 GMT 2025","Home Page","","",""
"","1254","get started link","","Wed Jan 08 23:29:29 GMT 2025","passed","Wed Jan 08 23:29:30 GMT 2025","","","",""
"","896","@web Error validation","","Wed Jan 08 23:29:28 GMT 2025","failed","Wed Jan 08 23:29:29 GMT 2025","","","",""
"","897","validation","","Wed Jan 08 23:29:34 GMT 2025","failed","Wed Jan 08 23:29:34 GMT 2025","Demo page","","",""
"","905","validation of screen shot","","Wed Jan 08 23:29:35 GMT 2025","failed","Wed Jan 08 23:29:36 GMT 2025","Demo page","","",""
