"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1740","Child window handling","","Sun Jan 05 23:28:55 GMT 2025","failed","Sun Jan 05 23:28:57 GMT 2025","","","",""
"","828","validation of screen shot","","Sun Jan 05 23:29:05 GMT 2025","failed","Sun Jan 05 23:29:05 GMT 2025","Demo page","","",""
"","608","validate the page title","","Sun Jan 05 23:29:03 GMT 2025","failed","Sun Jan 05 23:29:03 GMT 2025","Home Page","","",""
"","831","Different types of locator","","Sun Jan 05 23:28:57 GMT 2025","failed","Sun Jan 05 23:28:58 GMT 2025","","","",""
"","825","@web Error validation","","Sun Jan 05 23:28:59 GMT 2025","failed","Sun Jan 05 23:28:59 GMT 2025","","","",""
"","0","validate the free link is visible or not","","Sun Jan 05 23:29:03 GMT 2025","skipped","Sun Jan 05 23:29:03 GMT 2025","Home Page","","",""
"","813","validation","","Sun Jan 05 23:29:03 GMT 2025","failed","Sun Jan 05 23:29:04 GMT 2025","Demo page","","",""
"","0","should admin radio button is present","","Sun Jan 05 23:29:03 GMT 2025","skipped","Sun Jan 05 23:29:03 GMT 2025","Home Page","","",""
"","1654","@UI Locator","","Sun Jan 05 23:29:01 GMT 2025","passed","Sun Jan 05 23:29:03 GMT 2025","","","",""
"","1147","get started link","","Sun Jan 05 23:29:00 GMT 2025","passed","Sun Jan 05 23:29:01 GMT 2025","","","",""
