"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","903","Different types of locator","","Tue Mar 25 23:30:59 GMT 2025","failed","Tue Mar 25 23:31:00 GMT 2025","","","",""
"","1054","Child window handling","","Tue Mar 25 23:30:58 GMT 2025","failed","Tue Mar 25 23:30:59 GMT 2025","","","",""
"","1851","@UI Locator","","Tue Mar 25 23:31:03 GMT 2025","passed","Tue Mar 25 23:31:04 GMT 2025","","","",""
"","896","@web Error validation","","Tue Mar 25 23:31:00 GMT 2025","failed","Tue Mar 25 23:31:01 GMT 2025","","","",""
"","2050","validation","","Tue Mar 25 23:31:05 GMT 2025","failed","Tue Mar 25 23:31:07 GMT 2025","Demo page","","",""
"","1","should admin radio button is present","","Tue Mar 25 23:31:05 GMT 2025","skipped","Tue Mar 25 23:31:05 GMT 2025","Home Page","","",""
"","640","validate the page title","","Tue Mar 25 23:31:04 GMT 2025","failed","Tue Mar 25 23:31:05 GMT 2025","Home Page","","",""
"","1136","get started link","","Tue Mar 25 23:31:01 GMT 2025","passed","Tue Mar 25 23:31:03 GMT 2025","","","",""
"","0","validate the free link is visible or not","","Tue Mar 25 23:31:05 GMT 2025","skipped","Tue Mar 25 23:31:05 GMT 2025","Home Page","","",""
"","893","validation of screen shot","","Tue Mar 25 23:31:08 GMT 2025","failed","Tue Mar 25 23:31:09 GMT 2025","Demo page","","",""
