"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 01 23:27:04 GMT 2024","Fri Mar 01 23:27:05 GMT 2024","615","","","Home Page","","","validate the free link is visible or not",""
"passed","Fri Mar 01 23:26:42 GMT 2024","Fri Mar 01 23:26:49 GMT 2024","6633","","","","","","Child window handling",""
"passed","Fri Mar 01 23:27:05 GMT 2024","Fri Mar 01 23:27:06 GMT 2024","716","","","Home Page","","","should admin radio button is present",""
"passed","Fri Mar 01 23:26:57 GMT 2024","Fri Mar 01 23:26:58 GMT 2024","1703","","","","","","get started link",""
"passed","Fri Mar 01 23:26:49 GMT 2024","Fri Mar 01 23:26:52 GMT 2024","3835","","","","","","Different types of locator",""
"passed","Fri Mar 01 23:26:52 GMT 2024","Fri Mar 01 23:26:57 GMT 2024","4157","","","","","","@web Error validation",""
"passed","Fri Mar 01 23:27:12 GMT 2024","Fri Mar 01 23:27:19 GMT 2024","6844","","","Demo page","","","validation of screen shot",""
"passed","Fri Mar 01 23:27:06 GMT 2024","Fri Mar 01 23:27:12 GMT 2024","6184","","","Demo page","","","validation",""
"passed","Fri Mar 01 23:26:58 GMT 2024","Fri Mar 01 23:27:02 GMT 2024","3830","","","","","","@UI Locator",""
"passed","Fri Mar 01 23:27:02 GMT 2024","Fri Mar 01 23:27:04 GMT 2024","2338","","","Home Page","","","validate the page title",""
