"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","967","Child window handling","","Sun Mar 16 23:31:41 GMT 2025","failed","Sun Mar 16 23:31:42 GMT 2025","","","",""
"","862","Different types of locator","","Sun Mar 16 23:31:43 GMT 2025","failed","Sun Mar 16 23:31:43 GMT 2025","","","",""
"","609","validate the page title","","Sun Mar 16 23:31:49 GMT 2025","failed","Sun Mar 16 23:31:49 GMT 2025","Home Page","","",""
"","869","validation of screen shot","","Sun Mar 16 23:31:51 GMT 2025","failed","Sun Mar 16 23:31:52 GMT 2025","Demo page","","",""
"","1086","get started link","","Sun Mar 16 23:31:45 GMT 2025","passed","Sun Mar 16 23:31:46 GMT 2025","","","",""
"","1","should admin radio button is present","","Sun Mar 16 23:31:49 GMT 2025","skipped","Sun Mar 16 23:31:49 GMT 2025","Home Page","","",""
"","0","validate the free link is visible or not","","Sun Mar 16 23:31:49 GMT 2025","skipped","Sun Mar 16 23:31:49 GMT 2025","Home Page","","",""
"","878","validation","","Sun Mar 16 23:31:50 GMT 2025","failed","Sun Mar 16 23:31:51 GMT 2025","Demo page","","",""
"","871","@web Error validation","","Sun Mar 16 23:31:44 GMT 2025","failed","Sun Mar 16 23:31:45 GMT 2025","","","",""
"","2842","@UI Locator","","Sun Mar 16 23:31:46 GMT 2025","passed","Sun Mar 16 23:31:49 GMT 2025","","","",""
