"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","966","Child window handling","","Mon Jan 13 23:28:30 GMT 2025","failed","Mon Jan 13 23:28:31 GMT 2025","","","",""
"","837","@web Error validation","","Mon Jan 13 23:28:33 GMT 2025","failed","Mon Jan 13 23:28:33 GMT 2025","","","",""
"","636","validate the page title","","Mon Jan 13 23:28:38 GMT 2025","failed","Mon Jan 13 23:28:38 GMT 2025","Home Page","","",""
"","1715","@UI Locator","","Mon Jan 13 23:28:36 GMT 2025","passed","Mon Jan 13 23:28:38 GMT 2025","","","",""
"","2116","get started link","","Mon Jan 13 23:28:34 GMT 2025","passed","Mon Jan 13 23:28:36 GMT 2025","","","",""
"","887","Different types of locator","","Mon Jan 13 23:28:31 GMT 2025","failed","Mon Jan 13 23:28:32 GMT 2025","","","",""
"","1","should admin radio button is present","","Mon Jan 13 23:28:38 GMT 2025","skipped","Mon Jan 13 23:28:38 GMT 2025","Home Page","","",""
"","832","validation","","Mon Jan 13 23:28:39 GMT 2025","failed","Mon Jan 13 23:28:39 GMT 2025","Demo page","","",""
"","0","validate the free link is visible or not","","Mon Jan 13 23:28:38 GMT 2025","skipped","Mon Jan 13 23:28:38 GMT 2025","Home Page","","",""
"","846","validation of screen shot","","Mon Jan 13 23:28:40 GMT 2025","failed","Mon Jan 13 23:28:41 GMT 2025","Demo page","","",""
