"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 28 23:26:59 GMT 2024","Sun Apr 28 23:27:05 GMT 2024","6397","","","Demo page","","","validation of screen shot",""
"passed","Sun Apr 28 23:26:35 GMT 2024","Sun Apr 28 23:26:38 GMT 2024","3850","","","","","","Different types of locator",""
"passed","Sun Apr 28 23:26:38 GMT 2024","Sun Apr 28 23:26:43 GMT 2024","4193","","","","","","@web Error validation",""
"passed","Sun Apr 28 23:26:50 GMT 2024","Sun Apr 28 23:26:52 GMT 2024","2269","","","Home Page","","","validate the page title",""
"passed","Sun Apr 28 23:26:53 GMT 2024","Sun Apr 28 23:26:53 GMT 2024","656","","","Home Page","","","should admin radio button is present",""
"passed","Sun Apr 28 23:26:53 GMT 2024","Sun Apr 28 23:26:59 GMT 2024","5420","","","Demo page","","","validation",""
"passed","Sun Apr 28 23:26:52 GMT 2024","Sun Apr 28 23:26:53 GMT 2024","752","","","Home Page","","","validate the free link is visible or not",""
"passed","Sun Apr 28 23:26:43 GMT 2024","Sun Apr 28 23:26:45 GMT 2024","2026","","","","","","get started link",""
"passed","Sun Apr 28 23:26:45 GMT 2024","Sun Apr 28 23:26:50 GMT 2024","5004","","","","","","@UI Locator",""
"passed","Sun Apr 28 23:26:30 GMT 2024","Sun Apr 28 23:26:35 GMT 2024","4315","","","","","","Child window handling",""
