"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1381","get started link","","Fri Apr 04 23:31:15 GMT 2025","passed","Fri Apr 04 23:31:16 GMT 2025","","","",""
"","1045","Different types of locator","","Fri Apr 04 23:31:12 GMT 2025","failed","Fri Apr 04 23:31:13 GMT 2025","","","",""
"","1","should admin radio button is present","","Fri Apr 04 23:31:20 GMT 2025","skipped","Fri Apr 04 23:31:20 GMT 2025","Home Page","","",""
"","1104","validation of screen shot","","Fri Apr 04 23:31:21 GMT 2025","failed","Fri Apr 04 23:31:23 GMT 2025","Demo page","","",""
"","1299","Child window handling","","Fri Apr 04 23:31:10 GMT 2025","failed","Fri Apr 04 23:31:11 GMT 2025","","","",""
"","1048","@web Error validation","","Fri Apr 04 23:31:13 GMT 2025","failed","Fri Apr 04 23:31:14 GMT 2025","","","",""
"","3051","@UI Locator","","Fri Apr 04 23:31:16 GMT 2025","passed","Fri Apr 04 23:31:19 GMT 2025","","","",""
"","686","validate the page title","","Fri Apr 04 23:31:19 GMT 2025","failed","Fri Apr 04 23:31:20 GMT 2025","Home Page","","",""
"","987","validation","","Fri Apr 04 23:31:20 GMT 2025","failed","Fri Apr 04 23:31:21 GMT 2025","Demo page","","",""
"","0","validate the free link is visible or not","","Fri Apr 04 23:31:20 GMT 2025","skipped","Fri Apr 04 23:31:20 GMT 2025","Home Page","","",""
