"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Aug 27 23:28:54 GMT 2024","Tue Aug 27 23:28:57 GMT 2024","2470","","","","","","Child window handling",""
"skipped","Tue Aug 27 23:29:04 GMT 2024","Tue Aug 27 23:29:04 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"passed","Tue Aug 27 23:29:00 GMT 2024","Tue Aug 27 23:29:03 GMT 2024","3094","","","","","","@UI Locator",""
"skipped","Tue Aug 27 23:29:04 GMT 2024","Tue Aug 27 23:29:04 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
"failed","Tue Aug 27 23:29:03 GMT 2024","Tue Aug 27 23:29:04 GMT 2024","576","","","Home Page","","","validate the page title",""
"failed","Tue Aug 27 23:28:57 GMT 2024","Tue Aug 27 23:28:58 GMT 2024","839","","","","","","Different types of locator",""
"failed","Tue Aug 27 23:28:58 GMT 2024","Tue Aug 27 23:28:59 GMT 2024","842","","","","","","@web Error validation",""
"passed","Tue Aug 27 23:28:59 GMT 2024","Tue Aug 27 23:29:00 GMT 2024","1127","","","","","","get started link",""
"failed","Tue Aug 27 23:29:05 GMT 2024","Tue Aug 27 23:29:06 GMT 2024","830","","","Demo page","","","validation of screen shot",""
"failed","Tue Aug 27 23:29:04 GMT 2024","Tue Aug 27 23:29:05 GMT 2024","848","","","Demo page","","","validation",""
