"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 17 23:26:42 GMT 2024","Sun Mar 17 23:26:46 GMT 2024","3464","","","","","","Different types of locator",""
"passed","Sun Mar 17 23:26:58 GMT 2024","Sun Mar 17 23:26:59 GMT 2024","778","","","Home Page","","","validate the free link is visible or not",""
"passed","Sun Mar 17 23:26:37 GMT 2024","Sun Mar 17 23:26:42 GMT 2024","5854","","","","","","Child window handling",""
"passed","Sun Mar 17 23:26:50 GMT 2024","Sun Mar 17 23:26:52 GMT 2024","2006","","","","","","get started link",""
"passed","Sun Mar 17 23:26:56 GMT 2024","Sun Mar 17 23:26:58 GMT 2024","2333","","","Home Page","","","validate the page title",""
"passed","Sun Mar 17 23:27:00 GMT 2024","Sun Mar 17 23:27:06 GMT 2024","5956","","","Demo page","","","validation",""
"passed","Sun Mar 17 23:27:06 GMT 2024","Sun Mar 17 23:27:12 GMT 2024","6147","","","Demo page","","","validation of screen shot",""
"passed","Sun Mar 17 23:26:46 GMT 2024","Sun Mar 17 23:26:50 GMT 2024","4282","","","","","","@web Error validation",""
"passed","Sun Mar 17 23:26:52 GMT 2024","Sun Mar 17 23:26:56 GMT 2024","3752","","","","","","@UI Locator",""
"passed","Sun Mar 17 23:26:59 GMT 2024","Sun Mar 17 23:27:00 GMT 2024","723","","","Home Page","","","should admin radio button is present",""
