"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","868","validation","","Thu Jan 02 23:29:31 GMT 2025","failed","Thu Jan 02 23:29:32 GMT 2025","Demo page","","",""
"","0","validate the free link is visible or not","","Thu Jan 02 23:29:31 GMT 2025","skipped","Thu Jan 02 23:29:31 GMT 2025","Home Page","","",""
"","1","should admin radio button is present","","Thu Jan 02 23:29:31 GMT 2025","skipped","Thu Jan 02 23:29:31 GMT 2025","Home Page","","",""
"","860","Different types of locator","","Thu Jan 02 23:29:25 GMT 2025","failed","Thu Jan 02 23:29:26 GMT 2025","","","",""
"","631","validate the page title","","Thu Jan 02 23:29:30 GMT 2025","failed","Thu Jan 02 23:29:31 GMT 2025","Home Page","","",""
"","865","@web Error validation","","Thu Jan 02 23:29:26 GMT 2025","failed","Thu Jan 02 23:29:27 GMT 2025","","","",""
"","1682","@UI Locator","","Thu Jan 02 23:29:29 GMT 2025","passed","Thu Jan 02 23:29:30 GMT 2025","","","",""
"","857","validation of screen shot","","Thu Jan 02 23:29:33 GMT 2025","failed","Thu Jan 02 23:29:33 GMT 2025","Demo page","","",""
"","1015","Child window handling","","Thu Jan 02 23:29:24 GMT 2025","failed","Thu Jan 02 23:29:25 GMT 2025","","","",""
"","1113","get started link","","Thu Jan 02 23:29:28 GMT 2025","passed","Thu Jan 02 23:29:29 GMT 2025","","","",""
