"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 10 23:27:10 GMT 2024","Fri May 10 23:27:11 GMT 2024","1629","","","","","","get started link",""
"passed","Fri May 10 23:27:11 GMT 2024","Fri May 10 23:27:15 GMT 2024","3946","","","","","","@UI Locator",""
"passed","Fri May 10 23:27:18 GMT 2024","Fri May 10 23:27:19 GMT 2024","896","","","Home Page","","","validate the free link is visible or not",""
"passed","Fri May 10 23:27:15 GMT 2024","Fri May 10 23:27:18 GMT 2024","2628","","","Home Page","","","validate the page title",""
"passed","Fri May 10 23:27:06 GMT 2024","Fri May 10 23:27:10 GMT 2024","4014","","","","","","@web Error validation",""
"passed","Fri May 10 23:27:02 GMT 2024","Fri May 10 23:27:06 GMT 2024","3483","","","","","","Different types of locator",""
"passed","Fri May 10 23:27:25 GMT 2024","Fri May 10 23:27:32 GMT 2024","6523","","","Demo page","","","validation of screen shot",""
"passed","Fri May 10 23:26:58 GMT 2024","Fri May 10 23:27:02 GMT 2024","3864","","","","","","Child window handling",""
"passed","Fri May 10 23:27:20 GMT 2024","Fri May 10 23:27:25 GMT 2024","5583","","","Demo page","","","validation",""
"passed","Fri May 10 23:27:19 GMT 2024","Fri May 10 23:27:20 GMT 2024","747","","","Home Page","","","should admin radio button is present",""
