"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jun 05 23:28:21 GMT 2024","Wed Jun 05 23:28:22 GMT 2024","880","","","Demo page","","","validation of screen shot",""
"failed","Wed Jun 05 23:28:19 GMT 2024","Wed Jun 05 23:28:20 GMT 2024","649","","","Home Page","","","validate the page title",""
"passed","Wed Jun 05 23:28:15 GMT 2024","Wed Jun 05 23:28:19 GMT 2024","3971","","","","","","@UI Locator",""
"failed","Wed Jun 05 23:28:10 GMT 2024","Wed Jun 05 23:28:11 GMT 2024","884","","","","","","Different types of locator",""
"failed","Wed Jun 05 23:28:20 GMT 2024","Wed Jun 05 23:28:21 GMT 2024","897","","","Demo page","","","validation",""
"skipped","Wed Jun 05 23:28:20 GMT 2024","Wed Jun 05 23:28:20 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
"failed","Wed Jun 05 23:28:08 GMT 2024","Wed Jun 05 23:28:09 GMT 2024","953","","","","","","Child window handling",""
"passed","Wed Jun 05 23:28:14 GMT 2024","Wed Jun 05 23:28:15 GMT 2024","1333","","","","","","get started link",""
"skipped","Wed Jun 05 23:28:20 GMT 2024","Wed Jun 05 23:28:20 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"failed","Wed Jun 05 23:28:11 GMT 2024","Wed Jun 05 23:28:13 GMT 2024","2620","","","","","","@web Error validation",""
