"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","877","validation","","Tue Dec 17 23:30:59 GMT 2024","failed","Tue Dec 17 23:30:59 GMT 2024","Demo page","","",""
"","1600","Child window handling","","Tue Dec 17 23:30:50 GMT 2024","failed","Tue Dec 17 23:30:51 GMT 2024","","","",""
"","996","get started link","","Tue Dec 17 23:30:54 GMT 2024","passed","Tue Dec 17 23:30:55 GMT 2024","","","",""
"","0","validate the free link is visible or not","","Tue Dec 17 23:30:58 GMT 2024","skipped","Tue Dec 17 23:30:58 GMT 2024","Home Page","","",""
"","871","@web Error validation","","Tue Dec 17 23:30:53 GMT 2024","failed","Tue Dec 17 23:30:54 GMT 2024","","","",""
"","1","should admin radio button is present","","Tue Dec 17 23:30:58 GMT 2024","skipped","Tue Dec 17 23:30:58 GMT 2024","Home Page","","",""
"","871","Different types of locator","","Tue Dec 17 23:30:52 GMT 2024","failed","Tue Dec 17 23:30:53 GMT 2024","","","",""
"","2508","@UI Locator","","Tue Dec 17 23:30:55 GMT 2024","passed","Tue Dec 17 23:30:58 GMT 2024","","","",""
"","657","validate the page title","","Tue Dec 17 23:30:58 GMT 2024","failed","Tue Dec 17 23:30:58 GMT 2024","Home Page","","",""
"","847","validation of screen shot","","Tue Dec 17 23:31:00 GMT 2024","failed","Tue Dec 17 23:31:01 GMT 2024","Demo page","","",""
