"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 08 23:29:30 GMT 2024","Sat Jun 08 23:29:31 GMT 2024","1095","","","","","","get started link",""
"failed","Sat Jun 08 23:29:36 GMT 2024","Sat Jun 08 23:29:37 GMT 2024","843","","","Demo page","","","validation of screen shot",""
"failed","Sat Jun 08 23:29:34 GMT 2024","Sat Jun 08 23:29:34 GMT 2024","604","","","Home Page","","","validate the page title",""
"failed","Sat Jun 08 23:29:35 GMT 2024","Sat Jun 08 23:29:36 GMT 2024","862","","","Demo page","","","validation",""
"failed","Sat Jun 08 23:29:26 GMT 2024","Sat Jun 08 23:29:27 GMT 2024","940","","","","","","Child window handling",""
"skipped","Sat Jun 08 23:29:34 GMT 2024","Sat Jun 08 23:29:34 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"failed","Sat Jun 08 23:29:29 GMT 2024","Sat Jun 08 23:29:29 GMT 2024","851","","","","","","@web Error validation",""
"failed","Sat Jun 08 23:29:27 GMT 2024","Sat Jun 08 23:29:28 GMT 2024","850","","","","","","Different types of locator",""
"passed","Sat Jun 08 23:29:31 GMT 2024","Sat Jun 08 23:29:34 GMT 2024","3005","","","","","","@UI Locator",""
"skipped","Sat Jun 08 23:29:34 GMT 2024","Sat Jun 08 23:29:34 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
