"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jul 12 23:27:27 GMT 2024","Fri Jul 12 23:27:28 GMT 2024","845","","","","","","Different types of locator",""
"failed","Fri Jul 12 23:27:28 GMT 2024","Fri Jul 12 23:27:29 GMT 2024","828","","","","","","@web Error validation",""
"failed","Fri Jul 12 23:27:26 GMT 2024","Fri Jul 12 23:27:27 GMT 2024","1005","","","","","","Child window handling",""
"failed","Fri Jul 12 23:27:34 GMT 2024","Fri Jul 12 23:27:35 GMT 2024","839","","","Demo page","","","validation",""
"passed","Fri Jul 12 23:27:31 GMT 2024","Fri Jul 12 23:27:34 GMT 2024","2846","","","","","","@UI Locator",""
"failed","Fri Jul 12 23:27:36 GMT 2024","Fri Jul 12 23:27:36 GMT 2024","849","","","Demo page","","","validation of screen shot",""
"skipped","Fri Jul 12 23:27:34 GMT 2024","Fri Jul 12 23:27:34 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"skipped","Fri Jul 12 23:27:34 GMT 2024","Fri Jul 12 23:27:34 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"failed","Fri Jul 12 23:27:34 GMT 2024","Fri Jul 12 23:27:34 GMT 2024","608","","","Home Page","","","validate the page title",""
"passed","Fri Jul 12 23:27:30 GMT 2024","Fri Jul 12 23:27:31 GMT 2024","1105","","","","","","get started link",""
