"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun May 26 23:27:47 GMT 2024","Sun May 26 23:27:48 GMT 2024","1105","","","","","","Child window handling",""
"failed","Sun May 26 23:27:48 GMT 2024","Sun May 26 23:27:49 GMT 2024","902","","","","","","Different types of locator",""
"skipped","Sun May 26 23:27:56 GMT 2024","Sun May 26 23:27:56 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"failed","Sun May 26 23:27:58 GMT 2024","Sun May 26 23:27:58 GMT 2024","901","","","Demo page","","","validation of screen shot",""
"failed","Sun May 26 23:27:49 GMT 2024","Sun May 26 23:27:50 GMT 2024","918","","","","","","@web Error validation",""
"skipped","Sun May 26 23:27:56 GMT 2024","Sun May 26 23:27:56 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
"failed","Sun May 26 23:27:56 GMT 2024","Sun May 26 23:27:57 GMT 2024","901","","","Demo page","","","validation",""
"passed","Sun May 26 23:27:51 GMT 2024","Sun May 26 23:27:52 GMT 2024","1164","","","","","","get started link",""
"passed","Sun May 26 23:27:52 GMT 2024","Sun May 26 23:27:55 GMT 2024","3568","","","","","","@UI Locator",""
"failed","Sun May 26 23:27:55 GMT 2024","Sun May 26 23:27:56 GMT 2024","658","","","Home Page","","","validate the page title",""
