"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 18 23:27:03 GMT 2024","Sun Feb 18 23:27:04 GMT 2024","676","","","Home Page","","","validate the free link is visible or not",""
"passed","Sun Feb 18 23:26:51 GMT 2024","Sun Feb 18 23:26:55 GMT 2024","4161","","","","","","@web Error validation",""
"passed","Sun Feb 18 23:26:48 GMT 2024","Sun Feb 18 23:26:51 GMT 2024","3339","","","","","","Different types of locator",""
"passed","Sun Feb 18 23:26:57 GMT 2024","Sun Feb 18 23:27:01 GMT 2024","3819","","","","","","@UI Locator",""
"passed","Sun Feb 18 23:26:55 GMT 2024","Sun Feb 18 23:26:57 GMT 2024","1964","","","","","","get started link",""
"passed","Sun Feb 18 23:27:05 GMT 2024","Sun Feb 18 23:27:10 GMT 2024","5337","","","Demo page","","","validation",""
"passed","Sun Feb 18 23:26:42 GMT 2024","Sun Feb 18 23:26:48 GMT 2024","5510","","","","","","Child window handling",""
"passed","Sun Feb 18 23:27:10 GMT 2024","Sun Feb 18 23:27:16 GMT 2024","6103","","","Demo page","","","validation of screen shot",""
"passed","Sun Feb 18 23:27:01 GMT 2024","Sun Feb 18 23:27:03 GMT 2024","2300","","","Home Page","","","validate the page title",""
"passed","Sun Feb 18 23:27:04 GMT 2024","Sun Feb 18 23:27:05 GMT 2024","717","","","Home Page","","","should admin radio button is present",""
