"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 04 23:30:22 GMT 2024","Wed Sep 04 23:30:24 GMT 2024","1126","","","","","","get started link",""
"failed","Wed Sep 04 23:30:30 GMT 2024","Wed Sep 04 23:30:30 GMT 2024","893","","","Demo page","","","validation of screen shot",""
"failed","Wed Sep 04 23:30:27 GMT 2024","Wed Sep 04 23:30:28 GMT 2024","637","","","Home Page","","","validate the page title",""
"passed","Wed Sep 04 23:30:24 GMT 2024","Wed Sep 04 23:30:27 GMT 2024","3882","","","","","","@UI Locator",""
"failed","Wed Sep 04 23:30:17 GMT 2024","Wed Sep 04 23:30:20 GMT 2024","2567","","","","","","Child window handling",""
"skipped","Wed Sep 04 23:30:28 GMT 2024","Wed Sep 04 23:30:28 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
"skipped","Wed Sep 04 23:30:28 GMT 2024","Wed Sep 04 23:30:28 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"failed","Wed Sep 04 23:30:28 GMT 2024","Wed Sep 04 23:30:29 GMT 2024","890","","","Demo page","","","validation",""
"failed","Wed Sep 04 23:30:20 GMT 2024","Wed Sep 04 23:30:21 GMT 2024","895","","","","","","Different types of locator",""
"failed","Wed Sep 04 23:30:21 GMT 2024","Wed Sep 04 23:30:22 GMT 2024","887","","","","","","@web Error validation",""
